# Analysis Group Name : Default Analysis Group
# Description : Including all applicable data files.
# Created By :dalesan@gmail.com
# Last Modified Date : 2016-11-30 10:02:51 AM
# Number of Experiments in Analysis Group : 1
# List of instrument types in the study that are imported : QuantStudio 7 Real-Time PCR System
# Normalization method : Endogenous Control = ACT2
# Reference Sample : KOC
# Reference Group : 
# Max CT : 40.0
# Confidence Level : 95.0

"Experiment Name","Barcode","Well","Biological Group Name","Sample Name","Target Name","Task","Amp Score","Amp Status","Cq Conf","Target Efficiency","Cq","Cq (Post IC)","Eq. Cq","Quantity","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline Stop","Tm1","Tm2","Tm3","Cq Mean","Cq SE","Intercept","R-Squared","Slope","Efficiency","Omit","FLAGS","AMPNC","AMPSCORE","BADROX","OFFSCALE","NOAMP","NOISE","SPIKE","NOSIGNAL","NOSAMPLE","EXPFAIL","BLFAIL","THOLDFAIL","CTFAIL","HIGHSD","OUTLIERRG","MAXCT","MPOUTLIER","MTP or TM","LOWROX","PRFLOW","PRFDROP","DRNMIN","CQCONF",
"2016-11-29 155711 7 HKS.eds","","A12","","WTS","PP2AA","UNKNOWN","0.9481101","Amp","0.9418087","100.0","28.29872","28.29872","28.29872","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.41586","0.04690944","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","A13","","KOS","PP2AA","UNKNOWN","0.9477228","Amp","0.9479639","100.0","28.37919","28.37919","28.37919","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.35741","0.05504236","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","A14","","OXS","PP2AA","UNKNOWN","0.94000965","Amp","0.9425681","100.0","27.67762","27.67762","27.67762","-","true","0.04","true","3.0","24.0","77.72183","-","-","28.463306","0.26367238","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","A15","","No Sample","PP2AA","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","62.17038","77.062874","74.16345","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B1","","WTC","ACT2","UNKNOWN","0.9216915","Amp","0.9501983","100.0","24.631985","24.631985","24.631985","-","true","0.04","true","3.0","21.0","77.45825","-","-","23.80701","0.29146847","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B2","","KOC","ACT2","UNKNOWN","0.94400984","Amp","0.9430966","100.0","21.781157","21.781157","21.781157","-","true","0.04","true","3.0","18.0","77.59004","-","-","23.240442","0.72098905","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B3","","OXC","ACT2","UNKNOWN","0.95061934","Amp","0.96344614","100.0","22.988745","22.988745","22.988745","-","true","0.04","true","3.0","20.0","77.59004","-","-","23.441368","0.2599927","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B4","","WTS","ACT2","UNKNOWN","0.9528449","Amp","0.9551622","100.0","25.52426","25.52426","25.52426","-","true","0.04","true","3.0","22.0","77.59004","-","-","25.65807","0.10955093","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B5","","KOS","ACT2","UNKNOWN","0.9519284","Amp","0.9538013","100.0","25.759336","25.759336","25.759336","-","true","0.04","true","3.0","22.0","77.59004","-","-","25.402859","0.35416052","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B6","","OXS","ACT2","UNKNOWN","0.95623416","Amp","0.9489631","100.0","25.581844","25.581844","25.581844","-","true","0.04","true","3.0","22.0","77.59004","-","-","25.070648","0.22241567","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B7","","No Sample","ACT2","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","77.45825","71.92299","88.00161","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B9","","WTC","PP2AA","UNKNOWN","0.95843","Amp","0.93709564","100.0","26.98065","26.98065","26.98065","-","true","0.04","true","3.0","24.0","77.72183","-","-","27.720566","0.2806649","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B10","","KOC","PP2AA","UNKNOWN","0.9591739","Amp","0.9195184","100.0","27.167192","27.167192","27.167192","-","true","0.04","true","3.0","24.0","77.72183","-","-","27.31596","0.18841186","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B11","","OXC","PP2AA","UNKNOWN","0.9515179","Amp","0.94805115","100.0","28.406092","28.406092","28.406092","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.454226","0.22012743","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B12","","WTS","PP2AA","UNKNOWN","0.95118594","Amp","0.9458374","100.0","28.381441","28.381441","28.381441","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.41586","0.04690944","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B13","","KOS","PP2AA","UNKNOWN","0.95289356","Amp","0.9483568","100.0","28.19646","28.19646","28.19646","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.35741","0.05504236","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B14","","OXS","PP2AA","UNKNOWN","0.9543729","Amp","0.9164815","100.0","28.776476","28.776476","28.776476","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.463306","0.26367238","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","B15","","No Sample","PP2AA","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","64.67442","69.814316","77.85363","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C1","","WTC","ACT2","UNKNOWN","0.9337297","Amp","0.9435109","100.0","23.787344","23.787344","23.787344","-","true","0.04","true","3.0","20.0","77.45825","-","-","23.80701","0.29146847","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C2","","KOC","ACT2","UNKNOWN","0.9461928","Amp","0.93385214","100.0","25.105993","25.105993","25.105993","-","true","0.04","true","3.0","22.0","77.45825","-","-","23.240442","0.72098905","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C3","","OXC","ACT2","UNKNOWN","0.95076483","Amp","0.9887681","100.0","23.148695","23.148695","23.148695","-","true","0.04","true","3.0","20.0","77.59004","-","-","23.441368","0.2599927","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C4","","WTS","ACT2","UNKNOWN","0.94457436","Amp","0.94300824","100.0","25.984974","25.984974","25.984974","-","true","0.04","true","3.0","23.0","77.59004","-","-","25.65807","0.10955093","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C5","","KOS","ACT2","UNKNOWN","0.9415179","Amp","0.9410134","100.0","24.34081","24.34081","24.34081","-","true","0.04","true","3.0","21.0","77.59004","-","-","25.402859","0.35416052","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C6","","OXS","ACT2","UNKNOWN","0.94396174","Amp","0.9488728","100.0","25.297022","25.297022","25.297022","-","true","0.04","true","3.0","22.0","77.59004","-","-","25.070648","0.22241567","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C7","","No Sample","ACT2","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","62.565754","77.32646","83.38889","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C9","","WTC","PP2AA","UNKNOWN","0.9566659","Amp","0.9529891","100.0","28.168907","28.168907","28.168907","-","true","0.04","true","3.0","25.0","77.59004","-","-","27.720566","0.2806649","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C10","","KOC","PP2AA","UNKNOWN","0.9611646","Amp","0.9474426","100.0","26.855175","26.855175","26.855175","-","true","0.04","true","3.0","24.0","77.72183","-","-","27.31596","0.18841186","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C11","","OXC","PP2AA","UNKNOWN","0.9598012","Amp","0.9460807","100.0","28.002136","28.002136","28.002136","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.454226","0.22012743","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C12","","WTS","PP2AA","UNKNOWN","0.9432121","Amp","0.93028986","100.0","28.494324","28.494324","28.494324","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.41586","0.04690944","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C13","","KOS","PP2AA","UNKNOWN","0.9494409","Amp","0.94715947","100.0","28.439096","28.439096","28.439096","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.35741","0.05504236","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C14","","OXS","PP2AA","UNKNOWN","0.95233756","Amp","0.9403505","100.0","28.759832","28.759832","28.759832","-","true","0.04","true","3.0","25.0","77.59004","-","-","28.463306","0.26367238","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","C15","","No Sample","PP2AA","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","63.883675","68.75998","88.52878","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D1","","WTC","ACT2","UNKNOWN","0.9386582","Amp","0.9141749","100.0","23.488676","23.488676","23.488676","-","true","0.04","true","3.0","20.0","77.59004","-","-","23.80701","0.29146847","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D2","","KOC","ACT2","UNKNOWN","0.95494926","Amp","0.9532343","100.0","22.515017","22.515017","22.515017","-","true","0.04","true","3.0","19.0","77.72183","-","-","23.240442","0.72098905","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D3","","OXC","ACT2","UNKNOWN","0.93821704","Amp","0.94872504","100.0","23.46552","23.46552","23.46552","-","true","0.04","true","3.0","20.0","77.59004","-","-","23.441368","0.2599927","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D4","","WTS","ACT2","UNKNOWN","0.95159423","Amp","0.94659084","100.0","25.544168","25.544168","25.544168","-","true","0.04","true","3.0","22.0","77.45825","-","-","25.65807","0.10955093","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D5","","KOS","ACT2","UNKNOWN","0.9591059","Amp","0.94115704","100.0","25.730953","25.730953","25.730953","-","true","0.04","true","3.0","22.0","77.59004","-","-","25.402859","0.35416052","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D6","","OXS","ACT2","UNKNOWN","0.9526812","Amp","0.95170015","100.0","24.769133","24.769133","24.769133","-","true","0.04","true","3.0","21.0","77.59004","-","-","25.070648","0.22241567","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D7","","No Sample","ACT2","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","65.86056","77.85363","71.13223","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D9","","WTC","PP2AA","UNKNOWN","0.9575926","Amp","0.9504784","100.0","28.144094","28.144094","28.144094","-","true","0.04","true","3.0","25.0","77.72183","-","-","27.720566","0.2806649","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D10","","KOC","PP2AA","UNKNOWN","0.9617987","Amp","0.9542526","100.0","27.674387","27.674387","27.674387","-","true","0.04","true","3.0","24.0","77.59004","-","-","27.31596","0.18841186","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D11","","OXC","PP2AA","UNKNOWN","0.95172304","Amp","0.94532764","100.0","28.351023","28.351023","28.351023","-","true","0.04","true","3.0","25.0","77.72183","-","-","28.454226","0.22012743","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D12","","WTS","PP2AA","UNKNOWN","0.9415628","Amp","0.9395451","100.0","28.488955","28.488955","28.488955","-","true","0.04","true","3.0","25.0","77.59004","-","-","28.41586","0.04690944","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D13","","KOS","PP2AA","UNKNOWN","0.9501158","Amp","0.9058306","100.0","28.414892","28.414892","28.414892","-","true","0.04","true","3.0","25.0","77.59004","-","-","28.35741","0.05504236","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D14","","OXS","PP2AA","UNKNOWN","0.9400904","Amp","0.931821","100.0","28.639294","28.639294","28.639294","-","true","0.04","true","3.0","25.0","77.59004","-","-","28.463306","0.26367238","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","D15","","No Sample","PP2AA","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","76.535706","90.11028","83.38889","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","E1","","WTC","GAPDH","UNKNOWN","0.8320856","Amp","0.9452911","100.0","23.906244","23.906244","23.906244","-","true","0.04","true","3.0","20.0","76.140335","-","-","23.826624","0.11894201","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-11-29 155711 7 HKS.eds","","E2","","KOC","GAPDH","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","77.19467","74.82241","81.80739","24.04036","0.15993233","-","-","-","-","false","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0",
